学校名,集計年,児童数,内特別支援学級児童数,学級数,内特別支援学級数,学校番号,学校種別,行政区
黒川分校小学校,1985,,,,,109,小学校,麻生区
黒川分校小学校,1986,,,,,109,小学校,麻生区
黒川分校小学校,1987,,,,,109,小学校,麻生区
虹ケ丘小学校,1988,774,1,21,1,109,小学校,麻生区
虹ケ丘小学校,1989,694,1,20,1,109,小学校,麻生区
虹ケ丘小学校,1990,626,2,19,1,109,小学校,麻生区
虹ケ丘小学校,1991,575,2,20,2,109,小学校,麻生区
虹ケ丘小学校,1992,529,2,19,2,109,小学校,麻生区
虹ケ丘小学校,1993,496,3,18,2,109,小学校,麻生区
虹ケ丘小学校,1994,481,2,16,1,109,小学校,麻生区
虹ケ丘小学校,1995,458,5,16,2,109,小学校,麻生区
虹ケ丘小学校,1996,425,4,14,2,109,小学校,麻生区
虹ケ丘小学校,1997,395,4,14,2,109,小学校,麻生区
真福寺小学校,1998,421,5,17,4,109,小学校,麻生区
真福寺小学校,1999,395,5,16,4,109,小学校,麻生区
真福寺小学校,2000,379,3,14,2,109,小学校,麻生区
真福寺小学校,2001,373,4,15,3,109,小学校,麻生区
真福寺小学校,2002,388,3,14,2,109,小学校,麻生区
真福寺小学校,2003,388,2,14,2,109,小学校,麻生区
真福寺小学校,2004,374,2,14,2,109,小学校,麻生区
真福寺小学校,2005,376,4,15,3,109,小学校,麻生区
真福寺小学校,2006,374,5,15,3,109,小学校,麻生区
真福寺小学校,2007,371,5,14,2,109,小学校,麻生区
"王禅寺
中央小学校",2008,,,,,109,小学校,麻生区
"王禅寺
中央小学校",2009,494,8,18,3,109,小学校,麻生区
"王禅寺
中央小学校",2010,496,8,19,4,109,小学校,麻生区
"王禅寺
中央小学校",2011,499,11,20,4,109,小学校,麻生区
"王禅寺
中央小学校",2012,486,7,20,4,109,小学校,麻生区
"王禅寺
中央小学校",2013,469,6,20,3,109,小学校,麻生区
"王禅寺
中央小学校",2014,485,10,20,3,109,小学校,麻生区
"王禅寺
中央小学校",2015,490,11,19,3,109,小学校,麻生区
"王禅寺
中央小学校",2016,499,11,21,4,109,小学校,麻生区
"王禅寺
中央小学校",2017,518,9,22,4,109,小学校,麻生区
虹ケ丘小学校,2018,164,6,8,2,109,小学校,麻生区
虹ケ丘小学校,2019,158,8,8,2,109,小学校,麻生区
虹ケ丘小学校,2020,156,8,8,2,109,小学校,麻生区
岡上小学校,1978,,,,,110,小学校,麻生区
岡上小学校,1979,,,,,110,小学校,麻生区
岡上小学校,1980,,,,,110,小学校,麻生区
岡上小学校,1981,,,,,110,小学校,麻生区
岡上小学校,1982,,,,,110,小学校,麻生区
岡上小学校,1983,,,,,110,小学校,麻生区
岡上小学校,1984,,,,,110,小学校,麻生区
岡上小学校,1985,,,,,110,小学校,麻生区
岡上小学校,1986,,,,,110,小学校,麻生区
岡上小学校,1987,371,1,13,1,110,小学校,麻生区
王禅寺小学校,1988,602,3,18,1,110,小学校,麻生区
王禅寺小学校,1989,544,1,17,1,110,小学校,麻生区
王禅寺小学校,1990,458,1,15,1,110,小学校,麻生区
王禅寺小学校,1991,420,1,14,1,110,小学校,麻生区
王禅寺小学校,1992,416,-,13,-,110,小学校,麻生区
王禅寺小学校,1993,392,-,13,-,110,小学校,麻生区
王禅寺小学校,1994,403,-,13,-,110,小学校,麻生区
王禅寺小学校,1995,422,-,14,-,110,小学校,麻生区
王禅寺小学校,1996,407,1,14,1,110,小学校,麻生区
王禅寺小学校,1997,435,1,15,1,110,小学校,麻生区
虹ケ丘小学校,1998,352,4,13,2,110,小学校,麻生区
虹ケ丘小学校,1999,309,2,12,1,110,小学校,麻生区
虹ケ丘小学校,2000,274,2,11,1,110,小学校,麻生区
虹ケ丘小学校,2001,238,1,10,1,110,小学校,麻生区
虹ケ丘小学校,2002,224,1,8,1,110,小学校,麻生区
虹ケ丘小学校,2003,201,1,7,1,110,小学校,麻生区
虹ケ丘小学校,2004,188,2,8,2,110,小学校,麻生区
虹ケ丘小学校,2005,174,2,8,2,110,小学校,麻生区
虹ケ丘小学校,2006,193,2,9,2,110,小学校,麻生区
虹ケ丘小学校,2007,193,2,9,2,110,小学校,麻生区
真福寺小学校,2008,350,4,14,2,110,小学校,麻生区
真福寺小学校,2009,340,7,16,4,110,小学校,麻生区
真福寺小学校,2010,361,7,16,4,110,小学校,麻生区
真福寺小学校,2011,374,6,15,3,110,小学校,麻生区
真福寺小学校,2012,362,6,15,3,110,小学校,麻生区
真福寺小学校,2013,331,5,15,3,110,小学校,麻生区
真福寺小学校,2014,325,7,15,3,110,小学校,麻生区
真福寺小学校,2015,325,4,14,2,110,小学校,麻生区
真福寺小学校,2016,311,7,14,2,110,小学校,麻生区
真福寺小学校,2017,282,7,14,2,110,小学校,麻生区
柿生小学校,2018,698,14,24,4,110,小学校,麻生区
柿生小学校,2019,698,17,25,4,110,小学校,麻生区
柿生小学校,2020,747,18,27,4,110,小学校,麻生区
片平小学校,1978,,,,,111,小学校,麻生区
片平小学校,1979,,,,,111,小学校,麻生区
片平小学校,1980,,,,,111,小学校,麻生区
片平小学校,1981,,,,,111,小学校,麻生区
片平小学校,1982,,,,,111,小学校,麻生区
片平小学校,1983,,,,,111,小学校,麻生区
片平小学校,1984,366,-,12,-,111,小学校,麻生区
片平小学校,1985,396,-,12,-,111,小学校,麻生区
片平小学校,1986,395,-,12,-,111,小学校,麻生区
片平小学校,1987,406,-,12,-,111,小学校,麻生区
柿生小学校,1988,608,4,20,2,111,小学校,麻生区
柿生小学校,1989,594,5,20,2,111,小学校,麻生区
柿生小学校,1990,580,4,20,2,111,小学校,麻生区
柿生小学校,1991,539,3,19,2,111,小学校,麻生区
柿生小学校,1992,519,4,19,2,111,小学校,麻生区
柿生小学校,1993,520,3,18,2,111,小学校,麻生区
柿生小学校,1994,496,2,17,1,111,小学校,麻生区
柿生小学校,1995,506,1,17,1,111,小学校,麻生区
柿生小学校,1996,478,3,16,2,111,小学校,麻生区
柿生小学校,1997,482,3,16,2,111,小学校,麻生区
王禅寺小学校,1998,434,2,16,2,111,小学校,麻生区
王禅寺小学校,1999,392,3,15,2,111,小学校,麻生区
王禅寺小学校,2000,396,4,15,2,111,小学校,麻生区
王禅寺小学校,2001,382,3,14,2,111,小学校,麻生区
王禅寺小学校,2002,402,3,14,2,111,小学校,麻生区
王禅寺小学校,2003,385,4,16,3,111,小学校,麻生区
王禅寺小学校,2004,372,5,15,3,111,小学校,麻生区
王禅寺小学校,2005,375,4,15,3,111,小学校,麻生区
王禅寺小学校,2006,383,4,16,3,111,小学校,麻生区
王禅寺小学校,2007,372,5,15,3,111,小学校,麻生区
虹ケ丘小学校,2008,179,2,9,2,111,小学校,麻生区
虹ケ丘小学校,2009,193,3,10,3,111,小学校,麻生区
虹ケ丘小学校,2010,181,1,7,1,111,小学校,麻生区
虹ケ丘小学校,2011,178,2,8,2,111,小学校,麻生区
虹ケ丘小学校,2012,192,2,9,2,111,小学校,麻生区
虹ケ丘小学校,2013,186,2,9,2,111,小学校,麻生区
虹ケ丘小学校,2014,187,5,9,2,111,小学校,麻生区
虹ケ丘小学校,2015,171,9,9,2,111,小学校,麻生区
虹ケ丘小学校,2016,168,8,9,2,111,小学校,麻生区
虹ケ丘小学校,2017,170,6,9,2,111,小学校,麻生区
岡上小学校,2018,270,8,15,3,111,小学校,麻生区
岡上小学校,2019,250,8,13,3,111,小学校,麻生区
岡上小学校,2020,234,8,12,3,111,小学校,麻生区
栗木台小学校,1978,,,,,112,小学校,麻生区
栗木台小学校,1979,,,,,112,小学校,麻生区
栗木台小学校,1980,,,,,112,小学校,麻生区
栗木台小学校,1981,,,,,112,小学校,麻生区
栗木台小学校,1982,69,-,3,-,112,小学校,麻生区
栗木台小学校,1983,185,-,6,-,112,小学校,麻生区
栗木台小学校,1984,219,-,6,-,112,小学校,麻生区
栗木台小学校,1985,245,-,7,-,112,小学校,麻生区
栗木台小学校,1986,262,-,8,-,112,小学校,麻生区
栗木台小学校,1987,277,-,10,-,112,小学校,麻生区
岡上小学校,1988,369,2,13,1,112,小学校,麻生区
岡上小学校,1989,355,2,13,1,112,小学校,麻生区
岡上小学校,1990,334,3,13,1,112,小学校,麻生区
岡上小学校,1991,340,2,13,1,112,小学校,麻生区
岡上小学校,1992,333,2,13,1,112,小学校,麻生区
岡上小学校,1993,312,1,13,1,112,小学校,麻生区
岡上小学校,1994,315,3,14,2,112,小学校,麻生区
岡上小学校,1995,301,2,14,2,112,小学校,麻生区
岡上小学校,1996,303,3,15,3,112,小学校,麻生区
岡上小学校,1997,299,4,15,3,112,小学校,麻生区
柿生小学校,1998,502,5,18,3,112,小学校,麻生区
柿生小学校,1999,495,5,18,3,112,小学校,麻生区
柿生小学校,2000,499,5,19,3,112,小学校,麻生区
柿生小学校,2001,492,7,20,3,112,小学校,麻生区
柿生小学校,2002,513,4,19,2,112,小学校,麻生区
柿生小学校,2003,523,3,19,2,112,小学校,麻生区
柿生小学校,2004,531,5,21,3,112,小学校,麻生区
柿生小学校,2005,528,6,22,4,112,小学校,麻生区
柿生小学校,2006,544,9,22,4,112,小学校,麻生区
柿生小学校,2007,565,9,22,4,112,小学校,麻生区
王禅寺小学校,2008,356,5,15,3,112,小学校,麻生区
王禅寺小学校,2009,廃校,,,,112,小学校,麻生区
王禅寺小学校,2010,,,,,112,小学校,麻生区
王禅寺小学校,2011,,,,,112,小学校,麻生区
王禅寺小学校,2012,,,,,112,小学校,麻生区
王禅寺小学校,2013,,,,,112,小学校,麻生区
王禅寺小学校,2014,,,,,112,小学校,麻生区
王禅寺小学校,2015,,,,,112,小学校,麻生区
王禅寺小学校,2016,,,,,112,小学校,麻生区
王禅寺小学校,2017,,,,,112,小学校,麻生区
片平小学校,2018,686,17,24,4,112,小学校,麻生区
片平小学校,2019,701,16,26,5,112,小学校,麻生区
片平小学校,2020,671,12,24,4,112,小学校,麻生区
片平小学校,1988,367,-,12,-,113,小学校,麻生区
片平小学校,1989,365,-,12,-,113,小学校,麻生区
片平小学校,1990,382,2,14,2,113,小学校,麻生区
片平小学校,1991,364,2,14,2,113,小学校,麻生区
片平小学校,1992,343,2,14,2,113,小学校,麻生区
片平小学校,1993,331,2,14,2,113,小学校,麻生区
片平小学校,1994,356,2,14,2,113,小学校,麻生区
片平小学校,1995,376,1,13,1,113,小学校,麻生区
片平小学校,1996,374,2,13,1,113,小学校,麻生区
片平小学校,1997,381,5,16,4,113,小学校,麻生区
岡上小学校,1998,301,4,14,2,113,小学校,麻生区
岡上小学校,1999,296,6,13,2,113,小学校,麻生区
岡上小学校,2000,291,5,13,2,113,小学校,麻生区
岡上小学校,2001,305,4,13,2,113,小学校,麻生区
岡上小学校,2002,303,4,13,2,113,小学校,麻生区
岡上小学校,2003,305,3,14,2,113,小学校,麻生区
岡上小学校,2004,321,4,13,2,113,小学校,麻生区
岡上小学校,2005,309,3,13,2,113,小学校,麻生区
岡上小学校,2006,320,3,14,2,113,小学校,麻生区
岡上小学校,2007,316,5,14,2,113,小学校,麻生区
柿生小学校,2008,585,13,23,4,113,小学校,麻生区
柿生小学校,2009,617,15,24,5,113,小学校,麻生区
柿生小学校,2010,611,14,22,4,113,小学校,麻生区
柿生小学校,2011,616,16,23,4,113,小学校,麻生区
柿生小学校,2012,606,14,21,3,113,小学校,麻生区
柿生小学校,2013,633,13,23,4,113,小学校,麻生区
柿生小学校,2014,641,14,22,3,113,小学校,麻生区
柿生小学校,2015,630,11,20,2,113,小学校,麻生区
柿生小学校,2016,610,12,21,3,113,小学校,麻生区
柿生小学校,2017,645,12,22,3,113,小学校,麻生区
栗木台小学校,2018,734,8,25,3,113,小学校,麻生区
栗木台小学校,2019,714,9,25,4,113,小学校,麻生区
栗木台小学校,2020,702,10,25,4,113,小学校,麻生区
栗木台小学校,1988,279,-,10,-,114,小学校,麻生区
栗木台小学校,1989,311,1,12,1,114,小学校,麻生区
栗木台小学校,1990,303,1,13,1,114,小学校,麻生区
栗木台小学校,1991,314,2,14,2,114,小学校,麻生区
栗木台小学校,1992,342,4,15,3,114,小学校,麻生区
栗木台小学校,1993,344,4,15,3,114,小学校,麻生区
栗木台小学校,1994,377,5,15,3,114,小学校,麻生区
栗木台小学校,1995,365,4,15,3,114,小学校,麻生区
栗木台小学校,1996,381,7,16,4,114,小学校,麻生区
栗木台小学校,1997,380,5,16,4,114,小学校,麻生区
片平小学校,1998,444,6,16,4,114,小学校,麻生区
片平小学校,1999,497,6,18,4,114,小学校,麻生区
片平小学校,2000,522,5,19,4,114,小学校,麻生区
片平小学校,2001,571,5,21,4,114,小学校,麻生区
片平小学校,2002,594,7,23,4,114,小学校,麻生区
片平小学校,2003,620,4,22,3,114,小学校,麻生区
片平小学校,2004,628,3,22,3,114,小学校,麻生区
片平小学校,2005,657,9,22,3,114,小学校,麻生区
片平小学校,2006,640,8,22,3,114,小学校,麻生区
片平小学校,2007,610,11,22,4,114,小学校,麻生区
岡上小学校,2008,324,5,14,2,114,小学校,麻生区
岡上小学校,2009,313,5,14,2,114,小学校,麻生区
岡上小学校,2010,306,4,14,2,114,小学校,麻生区
岡上小学校,2011,304,4,14,2,114,小学校,麻生区
岡上小学校,2012,286,3,14,2,114,小学校,麻生区
岡上小学校,2013,290,6,14,2,114,小学校,麻生区
岡上小学校,2014,294,4,13,2,114,小学校,麻生区
岡上小学校,2015,284,6,14,2,114,小学校,麻生区
岡上小学校,2016,272,5,14,2,114,小学校,麻生区
岡上小学校,2017,263,7,14,2,114,小学校,麻生区
はるひ野小学校,2018,1110,25,37,5,114,小学校,麻生区
はるひ野小学校,2019,1074,23,36,5,114,小学校,麻生区
はるひ野小学校,2020,1013,21,35,5,114,小学校,麻生区
下沼部小学校,1973,484,-,13,-,3739,小学校,中原区
下沼部小学校,1974,470,6,14,1,3739,小学校,中原区
下沼部小学校,1975,454,9,14,1,3739,小学校,中原区
下沼部小学校,1976,484,11,15,1,3739,小学校,中原区
下沼部小学校,1977,514,10,16,1,3739,小学校,中原区
下沼部小学校,1978,526,7,17,1,3739,小学校,中原区
下沼部小学校,1979,546,4,17,1,3739,小学校,中原区
下沼部小学校,1980,558,9,16,1,3739,小学校,中原区
下沼部小学校,1981,573,8,17,1,3739,小学校,中原区
下沼部小学校,1982,566,6,17,1,3739,小学校,中原区
下沼部小学校,1983,538,5,15,1,3739,小学校,中原区
下沼部小学校,1984,521,4,16,1,3739,小学校,中原区
下沼部小学校,1985,487,4,14,1,3739,小学校,中原区
下沼部小学校,1986,448,5,14,2,3739,小学校,中原区
下沼部小学校,1987,415,6,14,2,3739,小学校,中原区
下沼部小学校,1988,383,7,14,2,3739,小学校,中原区
下沼部小学校,1989,357,9,14,2,3739,小学校,中原区
下沼部小学校,1990,352,8,14,2,3739,小学校,中原区
下沼部小学校,1991,333,7,13,1,3739,小学校,中原区
下沼部小学校,1992,327,5,13,1,3739,小学校,中原区
下沼部小学校,1993,318,5,13,2,3739,小学校,中原区
下沼部小学校,1994,310,5,13,2,3739,小学校,中原区
下沼部小学校,1995,303,6,14,4,3739,小学校,中原区
下沼部小学校,1996,265,5,14,4,3739,小学校,中原区
下沼部小学校,1997,252,8,12,4,3739,小学校,中原区
下沼部小学校,1998,228,11,11,4,3739,小学校,中原区
下沼部小学校,1999,225,9,10,3,3739,小学校,中原区
下沼部小学校,2000,220,10,10,3,3739,小学校,中原区
下沼部小学校,2001,207,7,9,3,3739,小学校,中原区
下沼部小学校,2002,207,8,9,3,3739,小学校,中原区
下沼部小学校,2003,206,6,9,3,3739,小学校,中原区
下沼部小学校,2004,188,5,10,3,3739,小学校,中原区
下沼部小学校,2005,196,7,10,3,3739,小学校,中原区
下沼部小学校,2006,196,4,11,3,3739,小学校,中原区
下沼部小学校,2007,229,7,13,4,3739,小学校,中原区
下沼部小学校,2008,273,7,15,5,3739,小学校,中原区
下沼部小学校,2009,356,10,19,6,3739,小学校,中原区
下沼部小学校,2010,433,10,19,5,3739,小学校,中原区
下沼部小学校,2011,500,6,21,5,3739,小学校,中原区
下沼部小学校,2012,545,6,22,4,3739,小学校,中原区
下沼部小学校,2013,617,5,23,3,3739,小学校,中原区
下沼部小学校,2014,720,5,26,4,3739,小学校,中原区
下沼部小学校,2015,748,5,26,3,3739,小学校,中原区
下沼部小学校,2016,842,8,29,3,3739,小学校,中原区
下沼部小学校,2017,893,8,29,3,3739,小学校,中原区
下沼部小学校,2018,949,11,31,3,3739,小学校,中原区
下沼部小学校,2019,987,18,33,5,3739,小学校,中原区
下沼部小学校,2020,956,21,33,5,3739,小学校,中原区
苅宿小学校,1973,873,8,23,1,3840,小学校,中原区
苅宿小学校,1974,872,5,24,1,3840,小学校,中原区
苅宿小学校,1975,824,8,23,1,3840,小学校,中原区
苅宿小学校,1976,803,5,22,1,3840,小学校,中原区
苅宿小学校,1977,778,6,22,1,3840,小学校,中原区
苅宿小学校,1978,769,6,20,1,3840,小学校,中原区
苅宿小学校,1979,738,4,19,1,3840,小学校,中原区
苅宿小学校,1980,735,5,19,1,3840,小学校,中原区
苅宿小学校,1981,746,5,19,1,3840,小学校,中原区
苅宿小学校,1982,714,5,19,1,3840,小学校,中原区
苅宿小学校,1983,677,3,19,1,3840,小学校,中原区
苅宿小学校,1984,630,3,18,1,3840,小学校,中原区
苅宿小学校,1985,587,3,17,1,3840,小学校,中原区
苅宿小学校,1986,546,3,16,1,3840,小学校,中原区
苅宿小学校,1987,503,3,15,1,3840,小学校,中原区
